,Image,Collection,Production,Date,Occasion,Multiple bill,Performances_ID,Normalised title,Original language,Composer,Original premiere,Original title,genre,Season,Directors,Title_Language
3406,1928-1929_00187-20220208_153535.jpg,1928-1929,Herbergprinses,1929-01-20,,False,673371,Herbergprinses,NL,Jan Blockx,1896,Herbergprinses,zangspel,1928-1929,Fé Derickx & Bernard Tokkie,NL
3407,1928-1929_00189-20220208_153546.jpg,1928-1929,Tannhauser,1929-01-20,,False,299331,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3408,1928-1929_00191-20220208_153601.jpg,1928-1929,Hoffmann's Vertellingenen,1929-01-22,,False,623321,Hoffmann's Vertellingen,FR,Jacques Offenbach,1881,Les contes d'Hoffmann,opéra fantastique,1928-1929,Fé Derickx & Bernard Tokkie,NL
3409,1928-1929_00193-20220208_153625.jpg,1928-1929,Tannhauser,1929-01-24,,False,976120,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3410,1928-1929_00195-20220208_153643.jpg,1928-1929,Faust,1929-01-26,,False,779012,Faust,FR,Charles Gounod,1859,Faust,grand opera,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3411,1928-1929_00197-20220208_153655.jpg,1928-1929,Tannhauser,1929-01-27,,False,185985,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3412,1928-1929_00199-20220208_153708.jpg,1928-1929,Driemeisjeshuis,1929-01-27,,False,439398,Driemeisjeshuis,DUI,Heinrich Berté,1916,Das Dreimäderlhaus,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,NL
3413,1928-1929_00201-20220208_153720.jpg,1928-1929,Paganini,1929-01-29,,False,861540,Paganini,DUI,Franz Lehár,1925,Paganini,operetta,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3414,1928-1929_00213-20220208_153844.jpg,1928-1929,Paganini,1929-02-02,,False,364032,Paganini,DUI,Franz Lehár,1925,Paganini,operetta,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3415,1928-1929_00215-20220208_153853.jpg,1928-1929,Martha,1929-02-03,,False,886540,Martha,DUI,Friedrich von Flotow,1847,Martha,komische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3416,1928-1929_00217-20220208_153908.jpg,1928-1929,Faust,1929-02-03,,False,801490,Faust,FR,Charles Gounod,1859,Faust,grand opera,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3417,1928-1929_00219-20220208_153923.jpg,1928-1929,De Rozenkavalier,1929-02-05,,False,279257,De Rozenkavalier,DUI,Richard Strauss,1911,Der Rosenkavalier,comic-fantasy,1928-1929,Fé Derickx & Bernard Tokkie,NL
3418,1928-1929_00221-20220208_153934.jpg,1928-1929,De Bruid der Zee,1929-02-07,,False,334049,De Bruid der Zee,NL,Jan Blockx,1901,De Bruid der Zee,romantische opera,1928-1929,Fé Derickx & Bernard Tokkie,NL
3419,1928-1929_00223-20220208_153944.jpg,1928-1929,Tannhauser,1929-02-09,ter gelegenheid van carnaval,False,254010,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3420,1928-1929_00225-20220208_153957.jpg,1928-1929,Christ'l,1929-02-10,ter gelegenheid van carnaval,False,706064,Christ'l,?,Georg Jarno,1907,Die Försterchristl,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3421,1928-1929_00227-20220208_154009.jpg,1928-1929,Paganini,1929-02-10,,False,909269,Paganini,DUI,Franz Lehár,1925,Paganini,operetta,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3422,1928-1929_00229-20220208_154020.jpg,1928-1929,Driemeisjeshuis,1929-02-11,ter gelegenheid van carnaval,False,695618,Driemeisjeshuis,DUI,Heinrich Berté,1916,Das Dreimäderlhaus,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,NL
3423,1928-1929_00231-20220208_154031.jpg,1928-1929,Cecilia,1929-01-13,,False,826570,Cecilia,NL,Jozef Ryelandt,?,Cecilia,muziekdrama,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3424,1928-1929_00233-20220208_154041.jpg,1928-1929,De Meesterzangers van Nurenberg,1929-02-14,"gala, de heren K. Bogaers en R. van Aert aangeboden",False,415136,De Meesterzangers van Nurenberg,DUI,Richard Wagner,1868,Die Meistersinger von Nürnberg,zangspel,1928-1929,Fé Derickx & Bernard Tokkie,NL
3425,1928-1929_00235-20220208_154058.jpg,1928-1929,De Tooverfluit,1929-02-16,,False,101768,De Tooverfluit,DUI,Wolfgang Amadeus Mozart,1791,Die Zauberflöte,zangspel,1928-1929,Fé Derickx & Bernard Tokkie,NL
3426,1928-1929_00237-20220208_154109.jpg,1928-1929,Dansenreeks,1929-02-16,,False,436379,Dansenreeks,?,?,?,Dansenreeks,ballet,1928-1929,Fé Derickx & Bernard Tokkie,NL
3427,1928-1929_00239-20220208_154123.jpg,1928-1929,Driemeisjeshuis,1929-02-17,,False,349093,Driemeisjeshuis,DUI,Heinrich Berté,1916,Das Dreimäderlhaus,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,NL
3428,1928-1929_00241-20220208_154133.jpg,1928-1929,Tannhauser,1929-02-17,,False,680005,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3429,1928-1929_00243-20220208_154146.jpg,1928-1929,De Gouden Haan,1929-02-19,gala,False,123941,De Gouden Haan,RUS,Nikolay Rimsky-Korsakov,1909,The Golden Cockerel,?,1928-1929,Fé Derickx & Bernard Tokkie,NL
3430,1928-1929_00245-20220208_154156.jpg,1928-1929,Faust,1929-02-21,,False,713535,Faust,FR,Charles Gounod,1859,Faust,grand opera,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3431,1928-1929_00247-20220208_154209.jpg,1928-1929,De Gouden Haan,1929-02-23,,False,290141,De Gouden Haan,RUS,Nikolay Rimsky-Korsakov,1909,The Golden Cockerel,?,1928-1929,Fé Derickx & Bernard Tokkie,NL
3432,1928-1929_00249-20220208_154221.jpg,1928-1929,Faust,1929-02-24,,False,390507,Faust,FR,Charles Gounod,1859,Faust,grand opera,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3433,1928-1929_00251-20220208_154231.jpg,1928-1929,Martha,1929-02-24,,False,294984,Martha,DUI,Friedrich von Flotow,1847,Martha,komische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3434,1928-1929_00253-20220208_154241.jpg,1928-1929,Elektra,1929-02-26,"gala, eerste opvoering  in antwerpen",False,268953,Elektra,DUI,Richard Strauss,1909,Elektra,one-act,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3435,1928-1929_00255-20220208_154251.jpg,1928-1929,Rijngoud,1929-02-28,,False,715138,Het Rijngoud,DUI,Richard Wagner,1869,Das Rheingold,gesamtkunstwerk,1928-1929,Fé Derickx & Bernard Tokkie,NL
3436,1928-1929_00257-20220208_154301.jpg,1928-1929,Elektra,1929-03-02,,False,620089,Elektra,DUI,Richard Strauss,1909,Elektra,one-act,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3437,1928-1929_00259-20220208_154313.jpg,1928-1929,Tannhauser,1929-03-03,,False,325840,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3438,1928-1929_00261-20220208_154332.jpg,1928-1929,Christ'l,1929-03-03,,False,756359,Christ'l,?,Georg Jarno,1907,Die Försterchristl,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3439,1928-1929_00263-20220208_154415.jpg,1928-1929,De Walkure,1929-03-05,,False,357625,De Walkure,DUI,Richard Wagner,1874,Die Walküre,gesamtkunstwerk,1928-1929,Fé Derickx & Bernard Tokkie,NL
3440,1928-1929_00265-20220208_154426.jpg,1928-1929,Driemeisjeshuis,1929-03-07,"gala, de leden van het Weymans komiteit aangeboden",False,491678,Driemeisjeshuis,DUI,Heinrich Berté,1916,Das Dreimäderlhaus,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,NL
3441,1928-1929_00267-20220208_154439.jpg,1928-1929,Carmen,1929-03-09,,False,536089,Carmen,FR,Georges Bizet,1875,Carmen,opéra comique,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3442,1928-1929_00269-20220208_154501.jpg,1928-1929,Hoffmann's Vertellingenen,1929-03-10,,False,779304,Hoffmann's Vertellingen,FR,Jacques Offenbach,1881,Les contes d'Hoffmann,opéra fantastique,1928-1929,Fé Derickx & Bernard Tokkie,NL
3443,1928-1929_00271-20220208_154513.jpg,1928-1929,Elektra,1929-03-10,,False,504139,Elektra,DUI,Richard Strauss,1909,Elektra,one-act,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3444,1928-1929_00273-20220208_154522.jpg,1928-1929,Christ'l,1929-03-12,"gala, de leden der vereniging der 'Oud leerlingen van Malone' aangeboden",False,731987,Christ'l,?,Georg Jarno,1907,Die Försterchristl,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3445,1928-1929_00275-20220208_154539.jpg,1928-1929,Siegfried,1929-03-14,,False,580732,Siegfried,DUI,Richard Wagner,1871,Siegfried,gesamtkunstwerk,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3446,1928-1929_00277-20220208_154555.jpg,1928-1929,Hoffmann's Vertellingenen,1929-03-16,,False,581655,Hoffmann's Vertellingen,FR,Jacques Offenbach,1881,Les contes d'Hoffmann,opéra fantastique,1928-1929,Fé Derickx & Bernard Tokkie,NL
3447,1928-1929_00279-20220208_154607.jpg,1928-1929,Elektra,1929-03-17,,False,708517,Elektra,DUI,Richard Strauss,1909,Elektra,one-act,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3448,1928-1929_00281-20220208_154626.jpg,1928-1929,Faust,1929-03-17,,False,123608,Faust,FR,Charles Gounod,1859,Faust,grand opera,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3449,1928-1929_00283-20220208_154640.jpg,1928-1929,De Rozenkavalier,1929-03-19,gala,False,811430,De Rozenkavalier,DUI,Richard Strauss,1911,Der Rosenkavalier,comic-fantasy,1928-1929,Fé Derickx & Bernard Tokkie,NL
3450,1928-1929_00285-20220208_154715.jpg,1928-1929,Godendeemstering,1929-03-21,,False,726286,Götterdämmerung,N/A,N/A,N/A,N/A,N/A,1928-1929,Fé Derickx & Bernard Tokkie,N/A
3451,1928-1929_00287-20220208_154727.jpg,1928-1929,Carmen,1929-03-22,,False,672375,Carmen,FR,Georges Bizet,1875,Carmen,opéra comique,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3452,1928-1929_00289-20220208_154735.jpg,1928-1929,Elektra,1929-03-23,,False,174221,Elektra,DUI,Richard Strauss,1909,Elektra,one-act,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3453,1928-1929_00291-20220208_154745.jpg,1928-1929,Carmen,1929-03-24,,False,948540,Carmen,FR,Georges Bizet,1875,Carmen,opéra comique,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3454,1928-1929_00293-20220208_154757.jpg,1928-1929,Paganini,1929-03-24,,False,405844,Paganini,DUI,Franz Lehár,1925,Paganini,operetta,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3455,1928-1929_00295-20220208_154808.jpg,1928-1929,Driemeisjeshuis,1929-03-25,Grote liefdadigheidsvertoning ten bate van de geteisterden der overstroming in Vlaanderen,False,890386,Driemeisjeshuis,DUI,Heinrich Berté,1916,Das Dreimäderlhaus,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,NL
3456,1928-1929_00303-20220208_154848.jpg,1928-1929,Elektra,1929-03-26,,False,177591,Elektra,DUI,Richard Strauss,1909,Elektra,one-act,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3457,1928-1929_00305-20220208_154858.jpg,1928-1929,Parsifal,1929-03-29,,False,982510,Parsifal,DUI,Richard Wagner,1882,Parsifal,music drama,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3458,1928-1929_00307-20220208_154910.jpg,1928-1929,Faust,1929-03-30,,False,340403,Faust,FR,Charles Gounod,1859,Faust,grand opera,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3459,1928-1929_00309-20220208_154919.jpg,1928-1929,Paganini,1929-03-31,,False,805458,Paganini,DUI,Franz Lehár,1925,Paganini,operetta,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3460,1928-1929_00311-20220208_154928.jpg,1928-1929,Carmen,1929-03-31,,False,973685,Carmen,FR,Georges Bizet,1875,Carmen,opéra comique,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3461,1928-1929_00313-20220208_154937.jpg,1928-1929,Parsifal,1929-04-01,,False,744975,Parsifal,DUI,Richard Wagner,1882,Parsifal,music drama,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3462,1928-1929_00315-20220208_154947.jpg,1928-1929,Hoffmann's Vertellingenen,1929-04-02,"gala, de leden van het Liberaal Bedienden Syndicaat aangeboden",False,917324,Hoffmann's Vertellingen,FR,Jacques Offenbach,1881,Les contes d'Hoffmann,opéra fantastique,1928-1929,Fé Derickx & Bernard Tokkie,NL
3463,1928-1929_00317-20220208_154956.jpg,1928-1929,Elektra,1929-04-04,,False,471779,Elektra,DUI,Richard Strauss,1909,Elektra,one-act,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3464,1928-1929_00319-20220208_155005.jpg,1928-1929,Parsifal,1929-04-06,,False,472655,Parsifal,DUI,Richard Wagner,1882,Parsifal,music drama,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3465,1928-1929_00321-20220208_155015.jpg,1928-1929,Christ'l,1929-04-07,,False,981957,Christ'l,?,Georg Jarno,1907,Die Försterchristl,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3466,1928-1929_00323-20220208_155023.jpg,1928-1929,Keizer Karel,1929-04-07,gala,False,850990,Keizer Karel,NL,Théophile Peters,?,?,komisch zangspel,1928-1929,Fé Derickx & Bernard Tokkie,NL
3467,1928-1929_00325-20220208_155032.jpg,1928-1929,Siegfried,1929-04-09,gala,False,609067,Siegfried,DUI,Richard Wagner,1871,Siegfried,gesamtkunstwerk,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3468,1928-1929_00327-20220208_155045.jpg,1928-1929,Fidelio,1929-04-11,gala,False,523529,Fidelio,DUI,Ludwig van Beethoven,1805,Fidelio,rettungsoper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3469,1928-1929_00329-20220208_155055.jpg,1928-1929,Keizer Karel,1929-04-13,,False,882906,Keizer Karel,NL,Théophile Peters,?,?,komisch zangspel,1928-1929,Fé Derickx & Bernard Tokkie,NL
3470,1928-1929_00331-20220208_155105.jpg,1928-1929,Keizer Karel,1929-04-14,,False,947372,Keizer Karel,NL,Théophile Peters,?,?,komisch zangspel,1928-1929,Fé Derickx & Bernard Tokkie,NL
3471,1928-1929_00333-20220208_155114.jpg,1928-1929,Fidelio,1929-04-14,,False,870016,Fidelio,DUI,Ludwig van Beethoven,1805,Fidelio,rettungsoper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3472,1928-1929_00335-20220208_155131.jpg,1928-1929,Tannhauser,1929-04-16,,False,556711,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3473,1928-1929_00337-20220208_155140.jpg,1928-1929,Paganini,1929-04-18,,False,835980,Paganini,DUI,Franz Lehár,1925,Paganini,operetta,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3474,1928-1929_00339-20220208_155154.jpg,1928-1929,Jean-Marie,1929-04-20,,False,945789,Jean-Marie,?,W. Verbeeck,?,Jean-Marie,drama,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3475,1928-1929_00339-20220208_155154.jpg,1928-1929,Dansenreeks,1929-04-20,,False,624013,Dansenreeks,?,?,?,Dansenreeks,ballet,1928-1929,Fé Derickx & Bernard Tokkie,NL
3476,1928-1929_00339-20220208_155154.jpg,1928-1929,De Geest,1929-04-20,,False,710719,De Geest,NL,Edward Verheyden,?,De Geest,?,1928-1929,Fé Derickx & Bernard Tokkie,NL
3477,1928-1929_00339-20220208_155154.jpg,1928-1929,Het Minnebrugje,1929-04-20,,False,278247,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1928-1929,Fé Derickx & Bernard Tokkie,NL
3478,1928-1929_00341-20220208_155208.jpg,1928-1929,Faust,1929-04-21,,False,562276,Faust,FR,Charles Gounod,1859,Faust,grand opera,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3479,1928-1929_00343-20220208_155222.jpg,1928-1929,Rijngoud,1929-04-21,,False,955552,Het Rijngoud,DUI,Richard Wagner,1869,Das Rheingold,gesamtkunstwerk,1928-1929,Fé Derickx & Bernard Tokkie,NL
3480,1928-1929_00345-20220208_155232.jpg,1928-1929,Hoffmann's Vertellingenen,1929-04-23,"gala, de leden van de Koninklijke Rubenskring aangeboden",False,224721,Hoffmann's Vertellingen,FR,Jacques Offenbach,1881,Les contes d'Hoffmann,opéra fantastique,1928-1929,Fé Derickx & Bernard Tokkie,NL
3481,1928-1929_00347-20220208_155241.jpg,1928-1929,Salomé,1929-04-25,"gala, eerste opvoering Sior Todero",False,326723,De Tragedie van Salomé,N/A,Florent Schmitt,1907,La Tragédie de Salomé,ballet,1928-1929,Fé Derickx & Bernard Tokkie,NL
3482,1928-1929_00347-20220208_155241.jpg,1928-1929,Sior Todero Brontolon,1929-04-25,"gala, eerste opvoering Sior Todero",False,891614,Sior Todero Brontolon,ITA,Karel Goldoni,1761,Sior Todero brontolon,opera teatrale in prosa,1928-1929,Fé Derickx & Bernard Tokkie,ITA
3483,1928-1929_00349-20220208_155254.jpg,1928-1929,Fidelio,1929-04-28,,False,458576,Fidelio,DUI,Ludwig van Beethoven,1805,Fidelio,rettungsoper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3484,1928-1929_00351-20220208_155304.jpg,1928-1929,Jean-Marie,1929-04-28,,False,317345,Jean-Marie,?,W. Verbeeck,?,Jean-Marie,drama,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3485,1928-1929_00351-20220208_155304.jpg,1928-1929,Dansenreeks,1929-04-28,,False,940813,Dansenreeks,?,?,?,Dansenreeks,ballet,1928-1929,Fé Derickx & Bernard Tokkie,NL
3486,1928-1929_00351-20220208_155304.jpg,1928-1929,De Geest,1929-04-28,,False,681021,De Geest,NL,Edward Verheyden,?,De Geest,?,1928-1929,Fé Derickx & Bernard Tokkie,NL
3487,1928-1929_00351-20220208_155304.jpg,1928-1929,Het Minnebrugje,1929-04-28,,False,357404,Het Minnebrugje,NL,Arthur Van Oost,?,Het Minnebrugje,zangspel,1928-1929,Fé Derickx & Bernard Tokkie,NL
3488,1928-1929_00353-20220208_155317.jpg,1928-1929,Christ'l,1929-04-30,"gala, de leden van den liberale damenbond van school 4 aangeboden",False,572371,Christ'l,?,Georg Jarno,1907,Die Försterchristl,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3489,1928-1929_00355-20220208_155333.jpg,1928-1929,Lohengrin,1929-05-02,,False,361043,Lohengrin,DUI,Richard Wagner,1850,Lohengrin,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3490,1928-1929_00355-20220208_155333.jpg,1928-1929,Tannhauser,1929-05-02,,False,535068,Tannhauser,DUI,Richard Wagner,1845,Tannhäuser,romantische oper,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3491,1928-1929_00355-20220208_155333.jpg,1928-1929,De Walkure,1929-05-02,,False,942762,De Walkure,DUI,Richard Wagner,1874,Die Walküre,gesamtkunstwerk,1928-1929,Fé Derickx & Bernard Tokkie,NL
3492,1928-1929_00357-20220208_155655.jpg,1928-1929,Salomé,1929-05-04,,False,847433,De Tragedie van Salomé,N/A,Florent Schmitt,1907,La Tragédie de Salomé,ballet,1928-1929,Fé Derickx & Bernard Tokkie,NL
3493,1928-1929_00359-20220208_155708.jpg,1928-1929,Carmen,1929-05-05,,False,548495,Carmen,FR,Georges Bizet,1875,Carmen,opéra comique,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3494,1928-1929_00361-20220208_155718.jpg,1928-1929,Paganini,1929-05-05,,False,293419,Paganini,DUI,Franz Lehár,1925,Paganini,operetta,1928-1929,Fé Derickx & Bernard Tokkie,Unk
3495,1928-1929_00369-20220208_155801.jpg,1928-1929,Driemeisjeshuis,1929-05-09,"gala, sluiting van het tooneeljaar",False,574110,Driemeisjeshuis,DUI,Heinrich Berté,1916,Das Dreimäderlhaus,leichte oper,1928-1929,Fé Derickx & Bernard Tokkie,NL
3496,1929-1930_00035-20220208_160959.jpg,1929-1930,Lohengrin,1929-09-12,Gala opening van het toneeljaar,False,141015,Lohengrin,DUI,Richard Wagner,1850,Lohengrin,romantische oper,1929-1930,Fé Derickx & Bernard Tokkie,Unk
3497,1929-1930_00039-20220208_161021.jpg,1929-1930,Figaro's Bruiloft,1929-09-14,,False,417530,Figaro's Bruiloft,ITA,Wolfgang Amadeus Mozart,1786,Le nozze di Figaro,oepra buffa,1929-1930,Fé Derickx & Bernard Tokkie,NL
3498,1929-1930_00041-20220208_161035.jpg,1929-1930,De Blauwe Donau,1929-09-15,,False,344899,De Blauwe Donau,DUI,Johann Strauss,1867,An der schönen blauen Donau,operetta,1929-1930,Fé Derickx & Bernard Tokkie,NL
3499,1929-1930_00041-20220208_161035.jpg,1929-1930,Prinses Zonneschijn,1929-09-15,,False,814332,Prinses Zonneschijn,NL,Paul Gilson,1903,Prinses Zonneschijn,operetta,1929-1930,Fé Derickx & Bernard Tokkie,NL
3500,1929-1930_00043-20220208_161046.jpg,1929-1930,Salomé,1929-09-17,,False,636030,De Tragedie van Salomé,N/A,Florent Schmitt,1907,La Tragédie de Salomé,ballet,1929-1930,Fé Derickx & Bernard Tokkie,NL
3501,1929-1930_00043-20220208_161046.jpg,1929-1930,Winternachtsdroom,1929-09-17,,False,994490,Winternachtsdroom,NL,August de Boeck,1902,Winternachtsdroom,lyrisch drama,1929-1930,Fé Derickx & Bernard Tokkie,NL
3502,1929-1930_00047-20220208_161109.jpg,1929-1930,De Blauwe Donau,1929-09-19,,False,802974,De Blauwe Donau,DUI,Johann Strauss,1867,An der schönen blauen Donau,operetta,1929-1930,Fé Derickx & Bernard Tokkie,NL
3503,1929-1930_00047-20220208_161109.jpg,1929-1930,Prinses Zonneschijn,1929-09-19,,False,205720,Prinses Zonneschijn,NL,Paul Gilson,1903,Prinses Zonneschijn,operetta,1929-1930,Fé Derickx & Bernard Tokkie,NL
3504,1929-1930_00051-20220208_161131.jpg,1929-1930,Lohengrin,1929-09-21,,False,687376,Lohengrin,DUI,Richard Wagner,1850,Lohengrin,romantische oper,1929-1930,Fé Derickx & Bernard Tokkie,Unk
3505,1929-1930_00055-20220208_161150.jpg,1929-1930,Figaro's Bruiloft,1929-09-22,,False,248073,Figaro's Bruiloft,ITA,Wolfgang Amadeus Mozart,1786,Le nozze di Figaro,oepra buffa,1929-1930,Fé Derickx & Bernard Tokkie,NL
3506,1929-1930_00059-20220208_161223.jpg,1929-1930,Driemeisjeshuis,1929-09-22,,False,792264,Driemeisjeshuis,DUI,Heinrich Berté,1916,Das Dreimäderlhaus,leichte oper,1929-1930,Fé Derickx & Bernard Tokkie,NL
3507,1929-1930_00063-20220208_161244.jpg,1929-1930,De Blauwe Donau,1929-09-24,,False,398263,De Blauwe Donau,DUI,Johann Strauss,1867,An der schönen blauen Donau,operetta,1929-1930,Fé Derickx & Bernard Tokkie,NL
3508,1929-1930_00063-20220208_161244.jpg,1929-1930,Prinses Zonneschijn,1929-09-24,,False,871338,Prinses Zonneschijn,NL,Paul Gilson,1903,Prinses Zonneschijn,operetta,1929-1930,Fé Derickx & Bernard Tokkie,NL
3509,1929-1930_00065-20220208_161254.jpg,1929-1930,Figaro's Bruiloft,1929-09-26,,False,409259,Figaro's Bruiloft,ITA,Wolfgang Amadeus Mozart,1786,Le nozze di Figaro,oepra buffa,1929-1930,Fé Derickx & Bernard Tokkie,NL
3510,1929-1930_00069-20220208_161319.jpg,1929-1930,De Blauwe Donau,1929-09-28,,False,646598,De Blauwe Donau,DUI,Johann Strauss,1867,An der schönen blauen Donau,operetta,1929-1930,Fé Derickx & Bernard Tokkie,NL
3511,1929-1930_00069-20220208_161319.jpg,1929-1930,Prinses Zonneschijn,1929-09-28,,False,969792,Prinses Zonneschijn,NL,Paul Gilson,1903,Prinses Zonneschijn,operetta,1929-1930,Fé Derickx & Bernard Tokkie,NL
