,Date,Original premiere,Directors,Normalised title,Composer,Multiple bill,Season,Title_Language,Occasion,Production_Language,Dutch,German,Title_Language_GLM,Dutch_Title,German_Title
5860,1942-10-04,1903,Joris Diels,Prinses Zonneschijn,Paul Gilson,False,1942-1943,NL,N,Dutch,True,False,Dutch,True,False
5861,1942-10-08,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5862,1942-10-08,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5863,1942-10-10,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5864,1942-10-11,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5865,1942-10-11,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5866,1942-10-17,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5867,1942-10-17,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5868,1942-10-18,1903,Joris Diels,Prinses Zonneschijn,Paul Gilson,False,1942-1943,NL,N,Dutch,True,False,Dutch,True,False
5869,1942-10-18,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5870,1942-10-22,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5871,1942-10-24,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5872,1942-10-25,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5873,1942-10-25,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5874,1942-10-25,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5875,1942-10-29,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5876,1942-10-31,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5877,1942-11-01,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5878,1942-11-01,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5879,1942-11-05,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5880,1942-11-07,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5881,1942-11-07,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5882,1942-11-08,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5883,1942-11-08,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5884,1942-11-12,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5885,1942-11-12,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5886,1942-11-14,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5887,1942-11-15,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5888,1942-11-15,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5889,1942-11-15,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5890,1942-11-19,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5891,1942-11-21,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5892,1942-11-22,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5893,1942-11-22,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5894,1942-11-22,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5895,1942-11-24,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5896,1942-11-26,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5897,1942-11-28,1942,Joris Diels,Zwaanhild,Paul Graener,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5898,1942-11-29,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5899,1942-11-29,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5900,1942-11-29,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5901,1942-12-03,1942,Joris Diels,Zwaanhild,Paul Graener,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5902,1942-12-05,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5903,1942-12-06,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5904,1942-12-06,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5905,1942-12-08,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5906,1942-12-10,1860,Joris Diels,Tristan en Isolde,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5907,1942-12-12,1860,Joris Diels,Tristan en Isolde,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5908,1942-12-13,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5909,1942-12-13,1942,Joris Diels,Zwaanhild,Paul Graener,True,1942-1943,NL,N,German,False,True,Dutch,True,False
5910,1942-12-13,?,Joris Diels,De Sylphiden,Michel Brusselmans,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5911,1942-12-15,1897,Joris Diels,Bohème,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
5912,1942-12-15,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5913,1942-12-17,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5914,1942-12-19,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5915,1942-12-20,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5916,1942-12-20,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5917,1942-12-22,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5918,1942-12-22,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5919,1942-12-24,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5920,1942-12-25,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5921,1942-12-26,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5922,1942-12-27,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5923,1942-12-27,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5924,1942-12-27,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5925,1942-12-29,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5926,1942-12-31,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5927,1943-01-01,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5928,1943-01-02,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5929,1943-01-03,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5930,1943-01-03,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5931,1943-01-05,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5932,1943-01-07,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5933,1943-01-09,1853,Joris Diels,Traviata,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5934,1943-01-10,1942,Joris Diels,Zwaanhild,Paul Graener,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5935,1943-01-10,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5936,1943-01-12,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5937,1943-01-14,1867,Joris Diels,Don Carlos,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5938,1943-01-16,1860,Joris Diels,Tristan en Isolde,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5939,1943-01-17,1853,Joris Diels,Traviata,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5940,1943-01-17,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5941,1943-01-17,?,Joris Diels,Dansenreeks,?,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5942,1943-01-19,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5943,1943-01-21,1853,Joris Diels,Traviata,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5944,1943-01-23,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5945,1943-01-24,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5946,1943-01-24,1853,Joris Diels,Traviata,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5947,1943-01-26,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5948,1943-01-30,1786,Joris Diels,Figaro’s Bruiloft,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5949,1943-02-04,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5950,1943-02-06,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
5951,1943-02-07,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5952,1943-02-07,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
5953,1943-02-11,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5954,1943-02-13,1923,Joris Diels,Het Land van den Glimlach,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5955,1943-02-14,1786,Joris Diels,Figaro’s Bruiloft,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5956,1943-02-14,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
5957,1943-02-18,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
5958,1943-02-20,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5959,1943-02-21,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
5960,1943-02-21,1923,Joris Diels,Het Land van den Glimlach,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5961,1943-02-23,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5962,1943-02-25,1786,Joris Diels,Figaro’s Bruiloft,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5963,1943-02-27,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5964,1943-02-28,1923,Joris Diels,Het Land van den Glimlach,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5965,1943-02-28,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
5966,1943-03-04,1871,Joris Diels,Siegfried,Richard Wagner,False,1942-1943,Unk,N,German,False,True,other,False,False
5967,1943-03-05,1871,Joris Diels,Siegfried,Richard Wagner,False,1942-1943,Unk,N,German,False,True,other,False,False
5968,1943-03-06,1890,Joris Diels,Cavalleria Rusticana,Pietro Mascagni,True,1942-1943,ITA,N,other,False,False,other,False,False
5969,1943-03-06,1892,Joris Diels,Paljas,Ruggiero Leoncavallo,True,1942-1943,Unk,N,other,False,False,other,False,False
5970,1943-03-07,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5971,1943-03-07,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5972,1943-03-08,1786,Joris Diels,Figaro’s Bruiloft,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5973,1943-03-09,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5974,1943-03-10,1786,Joris Diels,Figaro’s Bruiloft,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5975,1943-03-11,1923,Joris Diels,Het Land van den Glimlach,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5976,1943-03-13,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5977,1943-03-14,1890,Joris Diels,Cavalleria Rusticana,Pietro Mascagni,True,1942-1943,ITA,N,other,False,False,other,False,False
5978,1943-03-14,1892,Joris Diels,Paljas,Ruggiero Leoncavallo,True,1942-1943,Unk,N,other,False,False,other,False,False
5979,1943-03-14,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5980,1943-03-16,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,True,1942-1943,NL,N,other,False,False,Dutch,True,False
5981,1943-03-16,1847,Joris Diels,Rhapsodie N. 2,Franz Liszt,True,1942-1943,Unk,N,other,False,False,other,False,False
5982,1943-03-18,1890,Joris Diels,Cavalleria Rusticana,Pietro Mascagni,True,1942-1943,ITA,N,other,False,False,other,False,False
5983,1943-03-18,1892,Joris Diels,Paljas,Ruggiero Leoncavallo,True,1942-1943,Unk,N,other,False,False,other,False,False
5984,1943-03-20,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5985,1943-03-21,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5986,1943-03-21,1786,Joris Diels,Figaro’s Bruiloft,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,other,False,False,Dutch,True,False
5987,1943-03-23,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5988,1943-03-25,1874,Joris Diels,De Walkure,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5989,1943-03-27,1874,Joris Diels,De Walkure,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5990,1943-03-28,1897,Joris Diels,Bohème,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
5991,1943-03-28,1890,Joris Diels,Cavalleria Rusticana,Pietro Mascagni,True,1942-1943,ITA,N,other,False,False,other,False,False
5992,1943-03-28,1892,Joris Diels,Paljas,Ruggiero Leoncavallo,True,1942-1943,Unk,N,other,False,False,other,False,False
5993,1943-03-30,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5994,1943-04-01,1923,Joris Diels,Het Land van den Glimlach,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5995,1943-04-03,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
5996,1943-04-04,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
5997,1943-04-04,1853,Joris Diels,Traviata,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
5998,1943-04-05,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
5999,1943-04-06,1874,Joris Diels,De Walkure,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6000,1943-04-07,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6001,1943-04-10,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6002,1943-04-11,1786,Joris Diels,Figaro’s Bruiloft,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6003,1943-04-11,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
6004,1943-04-13,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6005,1943-04-15,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
6006,1943-04-17,?,Joris Diels,Heibieke,Edward Verheyden,True,1942-1943,Unk,N,Dutch,True,False,other,False,False
6007,1943-04-17,,Joris Diels,‘t Minnebrugje,,True,1942-1943,NL,N,other,False,False,Dutch,True,False
6008,1943-04-18,?,Joris Diels,Heibieke,Edward Verheyden,True,1942-1943,Unk,N,Dutch,True,False,other,False,False
6009,1943-04-18,,Joris Diels,‘t Minnebrugje,,True,1942-1943,NL,N,other,False,False,Dutch,True,False
6010,1943-04-18,1786,Joris Diels,Figaro’s Bruiloft,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6011,1943-04-20,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6012,1943-04-23,1882,Joris Diels,Parsifal,Richard Wagner,False,1942-1943,Unk,N,German,False,True,other,False,False
6013,1943-04-24,1897,Joris Diels,Bohème,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
6014,1943-04-25,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6015,1943-04-25,?,Joris Diels,Heibieke,Edward Verheyden,True,1942-1943,Unk,N,Dutch,True,False,other,False,False
6016,1943-04-25,?,Joris Diels,‘t Minnebrugje,Arthur Van Oost,True,1942-1943,NL,N,Dutch,True,False,Dutch,True,False
6017,1943-04-26,1874,Joris Diels,De Walkure,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6018,1943-04-27,1890,Joris Diels,Cavalleria Rusticana,Pietro Mascagni,True,1942-1943,ITA,N,other,False,False,other,False,False
6019,1943-04-27,1892,Joris Diels,Paljas,Ruggiero Leoncavallo,True,1942-1943,Unk,N,other,False,False,other,False,False
6020,1943-04-29,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6021,1943-05-01,1890,Joris Diels,Cavalleria Rusticana,Pietro Mascagni,True,1942-1943,ITA,N,other,False,False,other,False,False
6022,1943-05-01,1892,Joris Diels,Paljas,Ruggiero Leoncavallo,True,1942-1943,Unk,N,other,False,False,other,False,False
6023,1943-05-02,1853,Joris Diels,Traviata,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
6024,1943-05-02,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
6025,1943-05-06,?,Joris Diels,Heibieke,Edward Verheyden,True,1942-1943,Unk,N,Dutch,True,False,other,False,False
6026,1943-05-06,?,Joris Diels,‘t Minnebrugje,Arthur Van Oost,True,1942-1943,NL,N,Dutch,True,False,Dutch,True,False
6027,1943-05-08,1876,Joris Diels,Götterdämmerung,Richard Wagner,False,1942-1943,DUI,N,German,False,True,German,False,True
6028,1943-05-09,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
6029,1943-05-09,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6030,1943-05-11,1923,Joris Diels,Het Land van den Glimlach,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6031,1943-05-12,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6032,1943-05-13,1853,Joris Diels,Traviata,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
6033,1943-05-14,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6034,1943-05-15,1900,Joris Diels,Tosca,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
6035,1943-05-15,?,Joris Diels,De Koekoek,Jaak Opsomer,True,1942-1943,NL,N,other,False,False,Dutch,True,False
6036,1943-05-16,1906,Joris Diels,De Lustige Weduwe,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6037,1943-05-16,1853,Joris Diels,Traviata,Giuseppe Verdi,False,1942-1943,Unk,N,other,False,False,other,False,False
6038,1943-05-18,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
6039,1943-05-20,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6040,1943-05-22,1791,Joris Diels,De Tooverfluit,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6041,1943-05-23,1900,Joris Diels,Tosca,Giacomo Puccini,False,1942-1943,Unk,N,other,False,False,other,False,False
6042,1943-05-23,1872,Joris Diels,Het Meisje van Arles,Georges Bizete,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6043,1943-05-25,1872,Joris Diels,Het Meisje van Arles,Georges Bizete,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6044,1943-05-27,1900,Joris Diels,Tosca,Giacomo Puccini,True,1942-1943,Unk,N,other,False,False,other,False,False
6045,1943-05-27,?,Joris Diels,De Koekoek,Jaak Opsomer,True,1942-1943,NL,N,other,False,False,Dutch,True,False
6046,1943-05-29,1876,Joris Diels,Götterdämmerung,Richard Wagner,False,1942-1943,DUI,N,German,False,True,German,False,True
6047,1943-05-30,1872,Joris Diels,Het Meisje van Arles,Georges Bizete,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6048,1943-05-30,1859,Joris Diels,Faust,Charles Gounod,False,1942-1943,Unk,N,other,False,False,other,False,False
6049,1943-06-01,1872,Joris Diels,Het Meisje van Arles,Georges Bizete,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6050,1943-06-02,1791,Joris Diels,De Tooverfluit,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6051,1943-06-03,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
6052,1943-06-04,1791,Joris Diels,De Tooverfluit,Wolfgang Amadeus Mozart,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6053,1943-06-05,1872,Joris Diels,Het Meisje van Arles,Georges Bizete,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6054,1943-06-06,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6055,1943-06-06,?,Joris Diels,Heibieke,Edward Verheyden,True,1942-1943,Unk,N,Dutch,True,False,other,False,False
6056,1943-06-06,?,Joris Diels,Feestdag op het Land,J.A. Zwijsen,True,1942-1943,NL,N,other,False,False,Dutch,True,False
6057,1943-06-06,?,Joris Diels,De Koekoek,Jaak Opsomer,True,1942-1943,NL,N,other,False,False,Dutch,True,False
6058,1943-06-08,1923,Joris Diels,Het Land van den Glimlach,Franz Lehár,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6059,1943-06-10,1874,Joris Diels,De Vledermuis,Johan Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6060,1943-06-12,1869,Joris Diels,Het Rijngoud,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6061,1943-06-13,1904,Joris Diels,Madame Butterfly,Giacomo Puccini,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6062,1943-06-13,1874,Joris Diels,De Walkure,Richard Wagner,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6063,1943-06-15,1871,Joris Diels,Siegfried,Richard Wagner,False,1942-1943,Unk,N,German,False,True,other,False,False
6064,1943-06-17,1876,Joris Diels,Götterdämmerung,Richard Wagner,False,1942-1943,DUI,N,German,False,True,German,False,True
6065,1943-06-19,1911,Joris Diels,De Rozenkavalier,Richard Strauss,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6066,1943-06-20,1934,Joris Diels,Fanny Elssler,Johan Strauss II,False,1942-1943,Unk,N,German,False,True,other,False,False
6067,1943-06-20,1942,Joris Diels,Zwaanhild,Paul Graener,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6068,1943-06-22,1875,Joris Diels,Carmen,Georges Bizet,False,1942-1943,Unk,N,other,False,False,other,False,False
6069,1943-06-23,1821,Joris Diels,De Vrijschutter,Carl Maria von Weber,False,1942-1943,NL,N,German,False,True,Dutch,True,False
6070,1943-06-24,1872,Joris Diels,Het Meisje van Arles,Georges Bizete,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6071,1943-06-26,1782,Joris Diels,De Barbier van Sevilla,Giovanni Paisiello,False,1942-1943,NL,N,other,False,False,Dutch,True,False
6072,1943-06-27,?,Joris Diels,Heibieke,Edward Verheyden,True,1942-1943,Unk,N,Dutch,True,False,other,False,False
6073,1943-06-27,?,Joris Diels,Feestdag op het Land,J.A. Zwijsen,True,1942-1943,NL,N,other,False,False,Dutch,True,False
